code;label;department;ca_ht;ca_ttc;quantity;avg_weekly_quantity;nb_lines;cumulative_pct;is_priority_80
100437769;CHEW G 10D 2FRESH CHLORO SS 22G HWD;CHEWING GUM EN DRAGEES;226080.0;266900.0;314.0;8.553;165;74.42;True
100048929;PAIN DE SON TRANCHE (ADEAL);PAINS SPECIAUX;225800.0;225800.0;174.0;4.739;109;74.44;True
100581528;FER A REP VAP 2400W EXPRES FV2835EO;FER A REPASSER VAPEU 1400;225342.0;265900.0;11.0;0.3;9;74.45;True
100492719;DL MON GREC VANILLE 125GX4 ELVIR;CREME DESSERT;225266.0;265824.0;82.0;2.233;70;74.46;True
100357885;RIZ BRIS RGE 22 5KG RIZIERE;RIZ LONG 0% BRISURE;225250.0;225250.0;17.0;0.463;15;74.47;True
100513799;POIVRE NOIR MOULU 100G AL RABIH;POIVRE MOULUS;225222.0;265800.0;106.0;2.887;75;74.48;True
100282730;EAU MIN 6X1,5L CONTREX;EAUX MINERALES PLATES IMP;225126.0;265650.0;33.0;0.899;30;74.5;True
100228314;MAIZENA FLEUR DE MAIS 400G;AIDES CULINAIRES (CHAPEL;225021.0;265450.0;139.0;3.786;100;74.51;True
100314055;SAV TOIL OLIVE 4X200G LA CIGALE;savons corps solides;224699.0;265170.0;67.0;1.825;46;74.52;True
100011442;CHAMP LP 6L;CHAMPAGNES BRUT;224407.0;264800.0;1.0;0.027;1;74.53;True
100465871;MOUCH.FACIAL BOX 100 X 3PLIS STYLE;mouchoirs papiers boites;224322.0;264600.0;294.0;8.008;106;74.54;True
100518409;COF BAILEYS 75CL + MUG;LIQUEURS DE FRUITS;224244.0;264600.0;18.0;0.49;16;74.56;True
100585880;TAMPONS SUR EPONGE VEGETAL X3 POLHO;tampons sur eponges;224220.0;264630.0;159.0;4.331;131;74.57;True
100629221;PAPRIKA CHILLI LIME 250G AL RIFAI;MELANG FRUITS A COQUE;224054.0;264400.0;71.0;1.934;64;74.58;True
045054105;LG CAROTTE SHT 1KG BAT;CRUD CAROTTES;224050.0;224050.0;255.0;6.946;196;74.59;True
100308225;BOISS ENERGY BTE 33CL XXL;ENERGETIQUES(atlon...);223884.0;264275.0;858.0;23.37;197;74.6;True
100048236;BIERE BLNDE BTLE 6X 35,5L CORONA;BIERE BLONDE IMPORT BLLE;223740.0;264000.0;55.0;1.498;43;74.62;True
100579986;BOISS ANAS MINI BRK PK/6 200ML PRES;BOISSON FRUITE;223680.0;264000.0;240.0;6.537;112;74.63;True
010010141;COUSCOUS FIN ETUIS 500GR FERRERO;SEMOULES/POLENTA;222925.0;263049.0;150.0;4.086;84;74.64;True
036070102;MARTINI RSE ROSATO VERMOUTH 15% 1L;AUTRES APPELLATIONS;222534.0;262600.0;26.0;0.708;21;74.65;True
100031750;F ANCH ALL H EQU T/UP 50G 1/15 MON;FILETS               1427;222383.0;262420.0;110.0;2.996;41;74.66;True
100634667;COFFEE MATE SACHET 1KG NESTLE;LAIT LONG CONS SPECIAUX;222319.0;262350.0;33.0;0.899;13;74.68;True
100238904;RIZ BASMATI GOLD 5 KGS EVEREST;RIZ BASMATI;222300.0;222300.0;26.0;0.708;22;74.69;True
100370903;THE VERT MENT 30 SCHTS48G LIPTON;THE VERT SACHET;222101.0;262093.0;93.0;2.533;83;74.7;True
100561260;FRIGO 1P/176L SILVER HISENSE;FRIGO 1 PORTE;221864.0;261800.0;2.0;0.054;2;74.71;True
100248583;ESSUI TOUT DECO 3RLX CO;ESSUIE TOUT;221818.0;261762.0;57.0;1.553;44;74.72;True
017017196;HUIL VEGETALE 1L LESIEUR;HUILES PALM VEGETALE;221445.0;261250.0;95.0;2.588;68;74.74;True
100634920;FER A REP VAP 2400W EXP FV2839E0;FER A REPASSER VAPEU 1400;221188.0;261000.0;10.0;0.272;10;74.75;True
100123617;RHUM MANGOUSTAN S 1L 42%;RHUMS BRUNS ET AMBRES;221160.0;261000.0;60.0;1.634;57;74.76;True
100676197;BOISS GAZ COLA PET 30CL PEPSI;COLAS (coca cola pepsi..);221149.0;261725.0;1448.0;39.44;335;74.77;True
100449260;BAVARIA CITRON BTLE 33CL;BIERE SS ALCOOL;220944.0;260750.0;365.0;9.942;39;74.78;True
100456109;YOUKI POMME PET 30CL;BOISSON FRUITS GAZEUSES;220883.0;261400.0;1307.0;35.599;519;74.79;True
100062934;YRT SILHOUETTE 125G YOP;YAOURTS STAND AROMATISES;220820.0;260640.0;724.0;19.72;138;74.81;True
100248912;CR A REC FORCIM CITR 750 CO;produit a recurer;220599.0;260350.0;127.0;3.459;90;74.82;True
067067139;MOUCH BTE 36X100 2PLIS PAPYRUS;mouchoirs papiers boites;220550.0;260314.0;459.0;12.502;97;74.83;True
059462301;PILE ALK AAX2 ENER007;PILES ALCALINES LR6 AA um;220376.0;259985.0;163.0;4.44;98;74.84;True
100184722;COGNAC MARTELL XO 40�70CL;SINGLE MALT LIBANAIS;220254.0;259900.0;1.0;0.027;1;74.85;True
100278316;CAFE MLU TRADITION 1KG HD PERLE NOI;CAFE MOULU ROBUSTA CAFEI.;220248.0;259875.0;63.0;1.716;26;74.87;True
100478754;CREME VEGET PAT SUCRE 50CL HULALA;CREME FRAICHE UHT;219985.0;259575.0;143.0;3.895;46;74.88;True
100501780;LAIT PDRE VEGET SCHT BLEU 16G BR;LAIT EN POUDRE ENTIER;219830.0;239200.0;2693.0;73.35;328;74.89;True
100387581;POUDRE DE CACAO 100% S/S 5GX12 TAFI;CACAO POUDRE PUR;219716.0;259350.0;266.0;7.245;58;74.9;True
100599593;EAU PREM BTLE 75CL KIRENE;EAUX MINERALES PLATES IMP;219672.0;259200.0;216.0;5.883;26;74.91;True
100077457;BISC GAUF MINI NAPOLIT 200G LOACKER;GAUFRETTES FOUREES AUTRES;219636.0;259200.0;72.0;1.961;67;74.92;True
100408894;CHAPELURE FINE 275G TIPIAK;AIDES CULINAIRES (CHAPEL;219547.0;259050.0;186.0;5.066;74;74.94;True
100267759;HUIL OLIV 1L TRAMIER;Huile d'olive        1638;219271.0;258750.0;26.0;0.708;22;74.95;True
006006603;CHOC KINDER CHOC T8;CHOCOLAT LAIT+INGREDIENTS;219008.0;258400.0;162.0;4.412;123;74.96;True
067067134;MOUCH X150 LOTUS;mouchoirs papiers boites;218981.0;258300.0;287.0;7.817;119;74.97;True
100587698;TAMP A REC VERTS X5 POL HOP;tampons sur eponges;218975.0;258350.0;229.0;6.237;111;74.98;True
100085517;LESS PDRE ST NIL 180G;less pdre main;218940.0;258100.0;890.0;24.241;249;75.0;True
100153335;POIS PICHES GEANT 907G AL RABIH;POIS CHICHES SECS;218834.0;218834.0;69.0;1.879;44;75.01;True
100464905;SIROP CANNE PABLINA 70CL PPX;SUCRE DE CANNE;218626.0;258000.0;77.0;2.097;42;75.02;True
100305863;LESS PDRE ARIEL 500G;less pdre main;218615.0;258025.0;173.0;4.712;71;75.03;True
100127673;MIEL DE FLEURS LIQ 500G SQEEZ;MIEL LOCAL;218391.0;257700.0;52.0;1.416;51;75.04;True
100031228;EDT FEM 50ML IMP PARIS COLLECT;eaux toilettes / femmes;218261.0;257550.0;101.0;2.751;70;75.05;True
100612977;LESS POUDRE MAG WASH 4KG UNIVERSAL;less pdre machine;218054.0;257300.0;31.0;0.844;33;75.07;True
100012215;GALETTE DE RIZ 400G 16CM PARISTORE;ASIATIQUE;217500.0;256647.0;128.0;3.486;79;75.08;True
100222468;HUILE TOURNESOL PET BTLE 2L BORGES;HUILE DE TOURNESOL;217350.0;256500.0;54.0;1.471;29;75.09;True
100591910;VIN LIBAN ARAK IXSIR;APERITIF ANISES AV.ALCOOL;216612.0;255600.0;18.0;0.49;18;75.1;True
100616131;VIN MOUSS IT SPUMANTE BRUT 2022 BOT;VINS ETRANGERS ITALIEN;216510.0;255500.0;35.0;0.953;13;75.11;True
100032370;WHISKY HAMWICK 20CL;RHUMS BLANCS;215916.0;254700.0;551.0;15.008;168;75.12;True
100095552;CHOC 24ESCARGOTS PRALIN BTE 300G;ESCARGOT;215764.0;254600.0;38.0;1.035;13;75.14;True
003003273;CAFE SOL SPEC FILT ST 25X2G NESCAFE;CAFE SOLUBLE INST LYOPHIL;215688.0;254500.0;64.0;1.743;49;75.15;True
100244038;PATE A TART NUTELLA 180 GRS;PATES A TARTINER;215684.0;254450.0;110.0;2.996;97;75.16;True
100504854;GAZIN 4FX MINI SEMI-INOX NR SMART,;CUISINIERE 4 FEUX GAZ;215680.0;254500.0;5.0;0.136;5;75.17;True
100012050;S F ATLANT FISH AVEN 100GX20;SAUMONS FUMES        2838;215679.0;254490.0;51.0;1.389;40;75.18;True
100478753;CREME VEGET CUISINE 20CL GRAN CUCIN;CREME FRAICHE UHT;215644.0;254540.0;286.0;7.79;120;75.19;True
100384289;MAYO SACHET 20ML CALVE;MAYONNAISES          2049;215460.0;256500.0;5130.0;139.728;1277;75.2;True
011011014;PATES SPAGH CELLO 1KG PANZANI;PATES;215414.0;254200.0;82.0;2.233;54;75.22;True
017017574;HUIL VEGET 20L PALME OR;HUILES PALM VEGETALE;215042.0;253750.0;12.0;0.327;11;75.23;True
100328531;BISC PRINCE CHO ENROB CHO 6X28G LUB;FOURRES CHOCO;215002.0;253650.0;95.0;2.588;68;75.24;True
030006116;SIROP GRENADINE 1L BARDINET;SIROPS ET SUCRE CANNE;214779.0;253432.0;80.0;2.179;72;75.25;True
100615864;VIN MOUSS IT PROSECCO GOLD BRUT BOT;MOUSSEUX FRANCAIS NATUREL;214410.0;253000.0;11.0;0.3;4;75.26;True
100241127;TOM ENT  PELEES 3/1 2650ML VICTORIA;TOMATES ENTIERES;214406.0;253000.0;46.0;1.253;14;75.27;True
100528680;GLACIERE SET 3P TPX7005 PINNACLE;GLACIERE RIGIDES     1611;213477.0;251900.0;11.0;0.3;11;75.29;True
100683265;SVC VERRE 18PC LA CAVE P3772;SERVICE VERRE;213477.0;251900.0;11.0;0.3;3;75.3;True
100336902;NUGGET POULET DOUX 1KG;VIANDES,VOLAILLES PANEES;213264.0;251640.0;36.0;0.981;30;75.31;True
100637293;AMANDES MIXTES DELUXE 454G SITA S.A;MELANG FRUITS A COQUE;212451.0;250700.0;37.0;1.008;35;75.32;True
100282096;PATE DE BOEUF 1/6 130G JEAN FLOCH;CORNED-BEEF/PATE BF/VOLAI;212030.0;250250.0;455.0;12.393;285;75.33;True
100266705;ESSUI TOUT COMP 2/8 CO;ESSUIE TOUT;211803.0;249900.0;51.0;1.389;30;75.34;True
100630653;FRIGO 2 PORTES 145L ARG SMART;FRIGO 2 PORTES       1475;211694.0;249800.0;2.0;0.054;2;75.35;True
100533503;FRIGO 2 PORTE 168L/A+ SL HISENSE;FRIGO 2 PORTES       1475;211694.0;249800.0;2.0;0.054;2;75.37;True
100528707;TABLE REPAS AQUA 25 38X120 183349;TABLE A REPASSER     3006;211526.0;249600.0;9.0;0.245;13;75.38;True
100580905;FER A VAP ULTRAGLIS 2800W FV6830 TE;FER A REPASSER VAPEU 1400;211440.0;249500.0;5.0;0.136;5;75.39;True
100612782;BALAYETTE WC AVEC SOCLE POL HOP;accessoires          0011;211434.0;249450.0;133.0;3.623;69;75.4;True
100641305;VOIT BULLET 24CM RC ASST 2390 RE.EL;VEHICULE RADIOGUIDE;211020.0;249000.0;10.0;0.272;1;75.41;True
100325987;QUINOA GRDMD 400G TIPIAK;SEMOULES/POLENTA;210275.0;210275.0;74.0;2.016;56;75.42;True
100606886;NOUILLE MULTI PACK 120 SHIN RAMYUN;NOUILLES;210159.0;247950.0;171.0;4.658;45;75.43;True
100328026;HUIL VEGET 45CL AYA;HUILES PALM VEGETALE;210150.0;247825.0;417.0;11.358;232;75.44;True
100688183;BIERE BLDE ESP BTE 50CL ESTRELLA;BIERE BLONDE IMPORT BTE;210120.0;247950.0;425.0;11.576;101;75.46;True
100328030;HUIL VEGET 20L AYA;HUILES PALM VEGETALE;209496.0;247200.0;12.0;0.327;11;75.47;True
100580902;LAIT CS 397G PREMIUM BNET RGE;LAIT CONCENTRE SUCRE;209144.0;228000.0;169.0;4.603;102;75.48;True
001001052;BISCOT SS SEL 34T 300G HEUDEBERT;BISCOTT.S.SEL ET REGIME;208942.0;246500.0;96.0;2.615;74;75.49;True
100515807;FROMAGE BLANC 0% 500G NATURE PB;FROMAGES FRAIS NATURE;208879.0;246520.0;89.0;2.424;73;75.5;True
100540168;HUILE OLIV EXTR VIERG 1L TRAMIER OP;Huile d'olive        1638;208824.0;246400.0;56.0;1.525;46;75.51;True
100125030;LARDONS NATURE 150G C.MARION;LARDONS/POITRINES PO 1888;208706.0;246301.0;151.0;4.113;96;75.52;True
100317276;BISC AP TUC TRIOPACK 300G LU;BISC APERI FEUILL/SABL;208665.0;246250.0;83.0;2.261;44;75.53;True
051065110;GRESYL SUP 75 CL IND CH BIDON;autres produits entretien;208583.0;246150.0;144.0;3.922;60;75.55;True
100240708;LAIT C S  BTE 950 G PEARL;LAIT CONCENTRE SUCRE;208456.0;227200.0;142.0;3.868;54;75.56;True
043001102;EMMENTAL RAPE 100G ENTREMONT;FROMAGES A PATES P CUITES;208423.0;246004.0;158.0;4.304;128;75.57;True
100022563;BISC CHOC LT PT ECL POCKET 250G LU*;BISCUIT NAPPE CHOCO;208152.0;245625.0;55.0;1.498;47;75.58;True
006006695;CHOC SNICKERS BARRE 50G VGL;BARRES CHOCOLATEES;207967.0;245475.0;442.0;12.039;209;75.59;True
100276046;VITASUCRE 400G BIO;SUCRE MORCEAUX ROUX;207850.0;245257.0;147.0;4.004;110;75.6;True
100297815;BUNS GEANT HAMB SESAME JACQ 550G;PATISSERIE INDUSTRIE 2329;207781.0;245180.0;110.0;2.996;67;75.61;True
100048488;CHOC NR NOISETTE 180G COTE DOR;CHOCOLAT LAIT+INGREDIENTS;207707.0;245100.0;73.0;1.988;39;75.62;True
100597034;FOUR ELECTRIC 45L 2000W EBRO-446S;FOUR ELECTRIQUE;207625.0;245000.0;5.0;0.136;5;75.63;True
100548096;THON HUILE TOURNESOL 160G ROI DES M;THON ENTIER HUILE;207609.0;245025.0;287.0;7.817;123;75.65;True
100026891;YAOURT AROMAT FRTS EXOT 125G YOP;YAOURTS STAND AROMATISES;207586.0;245150.0;830.0;22.607;322;75.66;True
100561254;FRIGO 2P 251L/SILVER HISENSE;FRIGO 2 PORTES       1475;207542.0;244900.0;1.0;0.027;1;75.67;True
100146404;EPINARD BRANCHE 1KG PINGUIN;TOUS LEGUMES NATURES;207378.0;244770.0;123.0;3.35;77;75.68;True
100532809;RIZ VIET PREM LG 22KG MARMITE ICC;RIZ LONG 0% BRISURE;207350.0;207350.0;13.0;0.354;10;75.69;True
100175673;MACEDOINE LEG 450G PINGUIN;MELANGES DE LEGUMES;207041.0;244341.0;219.0;5.965;74;75.7;True
003003217;CAFE SOL NESCAFE NORMAL 25GRS SACHE;CAFE SOLUBLE INST LYOPHIL;206526.0;243725.0;555.0;15.117;273;75.71;True
100067456;MARGARINE PRIMEVERE TART DOUX 250G;margarine;206435.0;243570.0;107.0;2.914;95;75.72;True
100407031;FROMAGE PHILADELPHIA NATURE 150G;FROMAGES FONDUS,PORTIONS;206382.0;243540.0;66.0;1.798;26;75.73;True
054053558;SAC POUB 50L SANITEX;SAC POUBELLE         2762;206014.0;243075.0;284.0;7.735;169;75.75;True
100513005;CCHE JUNIOR SDTX3+LINGET COTON X3;couches bebes;205938.0;243000.0;18.0;0.49;15;75.76;True
100204422;IGP OC RSE MERLGRD SUD 1L 2023;VIN DE PAYS ROSE;205508.0;242500.0;45.0;1.226;31;75.77;True
100442447;LESS LIQ BLANC RAVIVEUR 1,485L MIR;less liquide;205500.0;242500.0;25.0;0.681;21;75.78;True
100054641;FR SEC DATTES NAT BRANCHEES 1KG*12;FR SEC SECHES/CONFITS;205294.0;242270.0;73.0;1.988;55;75.79;True
100628425;RIZ VIET JASMINE (SAC BLEU) 22,5KG;RIZ LONG 0% BRISURE;205175.0;205175.0;14.0;0.381;11;75.8;True
100427506;WHISKY ROYAL STAG 75 ML;IRISH WHISKY;205096.0;242000.0;55.0;1.498;41;75.81;True
100445760;ROBOT MULTIFCT 2000W FP211110;ROBOT;205082.0;242000.0;6.0;0.163;6;75.82;True
100425099;NECT MANGUE BRK 1L DARCI;NECTAR AUTRES;204887.0;241675.0;267.0;7.272;141;75.83;True
021021905;HARICOT RGE 4/4 DAUCY;HARICOTS ROUGES;204828.0;241700.0;83.0;2.261;39;75.84;True
100044340;NETT VITRE SPRAY 800ML SUPER CLEA;nettoyants vitres;204750.0;241500.0;210.0;5.72;153;75.86;True
100054127;LAIT 1/2 ECR MATIN LGR 1L BT LACTEL;LAIT LONG CONS 1/2 ecreme;204432.0;222800.0;96.0;2.615;47;75.87;True
100527173;ADOU AIR FRAIS 1,9L CO;adoucissants seche linge;204417.0;241200.0;67.0;1.825;48;75.88;True
100251738;PAPIER CUISS 8M GAPPY;PAPIER CUISSON;204388.0;241169.0;110.0;2.996;54;75.89;True
100484304;WHISKY CHIVAS REGAL XV 75CL;SCOTCH BLENDED =ET>12ANS;203898.0;240600.0;6.0;0.163;4;75.9;True
037080032;WHISKY IRISH  JAMESON 40 75CL;WHISKY BLENDED ECOSSAIS;203697.0;240370.0;13.0;0.354;13;75.91;True
100378511;CHAMP P&M 230G LORD;CHAMPIGNONS PIEDS MORCEAU;203646.0;240330.0;174.0;4.739;108;75.92;True
100503158;PETIT BLED L MINI LACTE MANGUE 330G;POT DESSERT LACTE ENFANT;203524.0;221810.0;82.0;2.233;71;75.93;True
100240634;JAVEL SUPER CLEAN 12  2L*;eau de javel;203184.0;239700.0;204.0;5.556;181;75.94;True
100235743;FRUIT DES BOIS 1KG PINGUIN;FRUITS SURGELES & DERIVES;202992.0;239520.0;48.0;1.307;38;75.95;True
100513802;POIVRE BLC MOULU 100G AL RABIH;POIVRE MOULUS;202541.0;239000.0;70.0;1.907;41;75.96;True
100321312;VIN IT RSE DON ANTONIO;AUTRES VINS ETRANGERS;202108.0;238450.0;131.0;3.568;42;75.98;True
067067740;ESSUI TOUT 2 RLX 2PLIS SANITEX;ESSUIE TOUT;202107.0;238550.0;257.0;7.0;184;75.99;True
100010416;VIN LIBAN RSE KSARA SUNSET 2023;VIN DE TABLE ROSE IMPORT;202102.0;238500.0;37.0;1.008;20;76.0;True
006006209;CHOC EXTRA NOIR 200G C-D OR**;CHOCOLAT NOIR NATURE;201931.0;238275.0;61.0;1.661;18;76.01;True
100227642;COTE PROV RSE HENRI GAILLARD 23/24;PROVENCE ROSE;201873.0;238200.0;27.0;0.735;10;76.02;True
100568111;LAIT UHT ECREME BRICK 1L PRESID ESP;LAIT LONGUE CONS.ENTIER;201790.0;220000.0;179.0;4.875;33;76.03;True
100392933;CEREAL CORN FLAKES 375G BLONDOR;CEREAL.PRET.A CONS AUTRE;201726.0;238080.0;120.0;3.268;59;76.04;True
100540356;BAVARIA POMME BTLE 6X33CL;BIERE SS ALCOOL;201712.0;238000.0;56.0;1.525;44;76.05;True
051064043;INSECT RECH RAID LIQ 45 NUITS 90007;insecticides anti volants;201600.0;201600.0;48.0;1.307;17;76.06;True
065065654;DEO MUSK 200ML BRUT;deodorants hommes;201457.0;237700.0;93.0;2.533;32;76.07;True
014028025;SCE SOJA SUP 150ML;CONDIMENTS ASIAT;201392.0;237692.0;175.0;4.767;108;76.08;True
100579985;BOISS COCKT MIN BRK PK/6 200ML PRES;BOISSON FRUITE;201312.0;237600.0;216.0;5.883;127;76.09;True
100295552;SUCRE PDR BLC DOYPCK 750G;SUCRES SEMOULE BLANC;201250.0;237500.0;250.0;6.809;131;76.11;True
100248553;PROT SLIP LARGE X28 CO;hyg.feminine protege slip;201108.0;237300.0;120.0;3.268;93;76.12;True
100567484;VDT RLG RGE 75CL;VINS DE TABLE RGE LOCAL;201104.0;237300.0;134.0;3.65;18;76.13;True
059462300;PILE ALK AAAX2 ENER003;PILES ALCALINES LR003,AAA;201102.0;237255.0;147.0;4.004;84;76.14;True
100591628;LG AIL VIOLET 250G ASP;LG AIL;200900.0;200900.0;410.0;11.167;360;76.15;True
100631311;CROQUET.CHIEN BF DAX  15KG PXM;ALIMENTS SECS CHIENS;200852.0;237000.0;11.0;0.3;10;76.16;True
100558019;CROQ CHT FISH 4KG VINCENT;ALIMENTS SECS CHATS;200750.0;236875.0;25.0;0.681;21;76.17;True
021021511;MAIS DOUX SOUS VIDE 1/2 BONDUELLE;MAIS AU NATUREL;200159.0;236175.0;93.0;2.533;56;76.18;True
100528706;TABLE REPAS BRAV 1ER P 33X110 18344;TABLE A REPASSER     3006;199996.0;236000.0;10.0;0.272;10;76.19;True
100032775;RHUM HAV CLUB ANE BLANCO/ 70CL 3Y;RHUMS BLANCS;199836.0;235800.0;18.0;0.49;12;76.2;True
100646087;CHIPS ORIGINAL 134G MISTER CHIPS;CHIPS NATURE;199716.0;235450.0;265.0;7.218;177;76.21;True
014029056;SCE HUITRE PANDA 255G;CONDIMENTS ASIAT;199704.0;235650.0;96.0;2.615;24;76.22;True
021021331;CHAMP 1ER CHOIX 1/2 ENT.230G LUTECE;CHAMPIGNONS ENTIERS;199603.0;235500.0;104.0;2.833;71;76.23;True
100434113;MIX KERNELS 450G RIFAI;MELANG FRUITS A COQUE;199148.0;235000.0;20.0;0.545;16;76.25;True
100315635;BOISS LAIT AMANDE SS BIO 1L BJORG;BOISS VEGT NATURE AVEC/SS;199126.0;234976.0;85.0;2.315;62;76.26;True
100278528;THON HUILE 160G 5 OCEANS;THON ENTIER HUILE;198835.0;234650.0;247.0;6.728;111;76.27;True
100314063;SAV TOIL GLYCERINE 4X200G LA CIGALE;savons corps solides;198627.0;234380.0;64.0;1.743;42;76.28;True
100250102;KERNELS MIX 300G RIFAI;MELANG FRUITS A COQUE;198561.0;234300.0;33.0;0.899;32;76.29;True
100661849;FRITEUSE AIR 5L DIG KAF 5536 KIWI;FRITEUSE ELECT;198306.0;234000.0;6.0;0.163;6;76.3;True
100240629;BURGER BOEUF 10X100G CHIRON;BOEUF HACHE,BURGERS;198202.0;233880.0;24.0;0.654;22;76.31;True
100100325;MOUCH SCHT 10X300 SANITEX;mouchoirs pap sachets;198041.0;233650.0;211.0;5.747;77;76.32;True
100094335;COQUILLETTE 4 6KG MAMAN;PATES;197964.0;215800.0;52.0;1.416;45;76.33;True
100594373;BALAI FIBRES LG AVC MANCH METAL POH;balais speciaux;197880.0;233500.0;60.0;1.634;42;76.34;True
100341430;BERGERAC BLC MOEL CH ROUSSEAU 2023;SUD-OUEST BLANC DIVERS;197648.0;233200.0;44.0;1.198;23;76.35;True
100033807;BISC GAUF VANILLE 45G LOACKER;GAUFRETTES VANILLE/CHOCO;197612.0;233400.0;391.0;10.65;173;76.36;True
100276492;EAU MIN GAZ SLIM BTE 250ML PERRIER;EAUX GAZ/PETIL;197280.0;232900.0;274.0;7.463;45;76.37;True
100631440;LESS PDRE 900G MIFA;less pdre main;197258.0;232700.0;179.0;4.875;70;76.38;True
100673079;VOITURE ROUGE SPORT RC 599/10 AMPEX;JOUET GARCON         1845;197040.0;232500.0;30.0;0.817;2;76.39;True
100331045;BISC PRINCE CHOC ENROB CHOC 28 5G;FOURRES CHOCO;196977.0;232650.0;517.0;14.082;125;76.4;True
100374158;CHEW JAR PF WINTERGREEN 57G MENTOS;CHEWING GUM EN DRAGEES;196956.0;232400.0;88.0;2.397;69;76.41;True
057054715;SVT JET 2P 33X33CMX50 BC O KAY;SERVIETTE JETABLE BLANCHE;196784.0;232175.0;251.0;6.837;124;76.43;True
013028116;CHAMP NOIRS 50 GR PARISTORE;CHAMPIGNONS SPECIAUX;196742.0;232150.0;113.0;3.078;62;76.44;True
100529450;GEL DESINF.BACTIGEL ACTIFRESH 500ML;Gels desinfectants;196622.0;232000.0;207.0;5.638;60;76.45;True
003003147;CAFE NAJJAR SANS HALL 200G BLEU;CAFE MOULU ROBUSTA CAFEI.;196440.0;231800.0;108.0;2.942;77;76.46;True
100594086;LG ATTIEKE AGBODJAMAN 500GR ASP;LG AUTRES GARNI/ ACCOMP;196350.0;196350.0;357.0;9.724;154;76.47;True
100046637;BISC GAUF KREMKAO 175G LOACKER;GAUFRETTES VANILLE/CHOCO;195558.0;230700.0;118.0;3.214;54;76.48;True
100047065;KIRI GOUTER X5 175G BEL;FROMAGES FONDUS,PORTIONS;195385.0;230570.0;94.0;2.56;81;76.49;True
100091676;SUCRE VANILLE 7GX10  RYAN S;LEVURE,VANILLE,SC VANILLE;195326.0;230700.0;769.0;20.946;431;76.5;True
100413888;WHISKY BALLANTINES 37 5CL 40%;WHISKY BLENDED ECOSSAIS;195264.0;230400.0;32.0;0.872;15;76.51;True
100102266;FROM FONDU WELCOME NATURE 10T 200G;FROMAGES FONDUS TRANCHES;195218.0;230348.0;129.0;3.514;115;76.52;True
100321914;KETCHUP 485G LESIEUR;KETCHUP              1863;194940.0;230000.0;116.0;3.16;105;76.53;True
100102268;FROM FONDU WELCOME EMMENT 10T 200G;FROMAGES FONDUS TRANCHES;194796.0;229856.0;130.0;3.541;81;76.54;True
100490909;INSECT.BOXER 300 ML;insecticides anti volants;194750.0;194750.0;205.0;5.584;137;76.55;True
100289598;DENT CAVITY FIGHTER 150G SIGNAL;dentifrices tubes;194360.0;229300.0;258.0;7.027;173;76.56;True
100321864;TOM CONCENT  2KG TOP CHEF;CONCENTREE DE TOMATE 1041;194180.0;229125.0;103.0;2.805;84;76.57;True
100665143;GAZIN HAIER 60X60/4FX HCR2040EGB;FOUR MICRO ONDES     1462;194068.0;229000.0;1.0;0.027;1;76.58;True
100378512;CHAMP P&M 460G LORD;CHAMPIGNONS PIEDS MORCEAU;193855.0;228752.0;88.0;2.397;54;76.59;True
100267426;SCE SOJA 500ML PS;CONDIMENTS ASIAT;193590.0;228431.0;111.0;3.023;44;76.6;True
100528708;TABLE REPAS ADA 38X120 18369 EGE;TABLE A REPASSER     3006;193477.0;228300.0;7.0;0.191;8;76.61;True
100654758;LAIT NS DEMI ECREME 0,50L LAITY;LAIT LIQUIDE � ECREME;193415.0;210650.0;383.0;10.432;143;76.62;True
100688279;FROMAGE KACHKAVAL AMOUR 300GX45;FROMAGES BREBIS      1482;193290.0;193290.0;51.0;1.389;44;76.63;True
100676358;Miel GINGE STICKS /SCHT 12G X 30;MIEL LOCAL;193230.0;228000.0;38.0;1.035;19;76.64;True
021021894;BETTERAVE RGE DES 4/4 BONDUELLE;BETTERAVES;193224.0;227950.0;97.0;2.642;32;76.66;True
100284124;CHIPS NATURE MULTIPACK 6X25G LAYS;CHIPS NATURE;193200.0;228000.0;80.0;2.179;59;76.67;True
065065335;DENT 75ML FLUORYL;dentifrices tubes;193177.0;227950.0;175.0;4.767;113;76.68;True
100538935;FRIGO COMBI 3TIR/309L/DSTEAU/ARG NA;FRIGO COMBINE;193136.0;227900.0;1.0;0.027;1;76.69;True
100450911;GAZIN 4 FEUX SILVER NASCO;CUISINIERE 4 FEUX GAZ;193050.0;227800.0;2.0;0.054;2;76.7;True
100289304;BISC PTI DEJ BELVIT CHOC CEREAL 400;BISC PETIT DEJ;192573.0;227250.0;58.0;1.58;45;76.71;True
100283867;INSECT FENDONA 60 SC BD 1L MOUSTIQU;AUTRES PRODUITS PHYTO;192500.0;192500.0;7.0;0.191;7;76.72;True
100437759;CHEW G ICE FRESH 60D BTE 87G HWOOD;CHEWING GUM EN DRAGEES;192370.0;227000.0;80.0;2.179;32;76.73;True
067067742;ESSUI TOUT 8X3 RLX SANITEX;ESSUIE TOUT;191841.0;226275.0;181.0;4.93;151;76.74;True
100195471;MAIS DOUX 450G PINGUIN;TOUS LEGUMES NATURES;191839.0;226370.0;132.0;3.595;23;76.75;True
